time_s,ue,serving_cell,rsrp_serving_dbm,neighbor_cell,rsrp_neighbor_dbm,dl_throughput_mbps,ho_count,seconds_since_ho,is_pingpong,dl_sinr_db,dl_mcs
47.5,ue_ujeongwon_0002,gNB_4G_1,-77,gNB_5G,-99,0.4096,4,0.839928,1,45.0273,28
47.5,ue_ujeongwon_0003,gNB_4G_1,-71,gNB_5G,-96,0.4096,0,-1,0,45.5249,13
47.5,ue_n001_0003,gNB_4G_1,-69,gNB_5G,-82,0.4096,0,-1,0,37.794,28
47.5,car_north_base_001_rider,gNB_4G_1,-71,gNB_4G_2,-75,0.4096,0,-1,0,40.6604,28
47.5,car_north_base_002_rider,gNB_4G_1,-65,gNB_5G,-79,0.4096,0,-1,0,37.4833,28
47.5,ue_n043_0002,gNB_4G_2,-70,gNB_4G_1,-71,0.4096,1,1.63993,0,35.0277,28
48.5,ue_n042_0001,gNB_5G,-70,gNB_4G_2,-73,0.4096,5,0.239928,0,6.93004,28
48.5,car_north_peak_001,gNB_4G_2,-57,gNB_5G,-69,0.4096,1,3.83993,0,10.0331,28
48.5,car_north_peak_002_rider,gNB_4G_1,-63,gNB_5G,-70,0.4096,0,-1,0,33.5387,28
48.5,car_north_peak_003_rider,gNB_4G_1,-52,gNB_5G,-77,0.4096,0,-1,0,51.7066,28
48.5,ue_n042_0002,gNB_4G_2,-71,gNB_5G,-77,0.4096,4,25.8399,1,39.1481,28
48.5,ue_ujeongwon_0001,gNB_4G_1,-63,gNB_5G,-77,0.4096,4,26.8399,1,45.928,28
48.5,car_north_peak_004,gNB_4G_1,-53,gNB_5G,-99,0.4096,0,-1,0,56.0236,28
48.5,car_north_peak_005,gNB_4G_1,-54,gNB_5G,-94,0.4096,0,-1,0,49.1787,28
48.5,ue_n043_0001,gNB_5G,-66,gNB_4G_2,-72,0.4096,3,2.83993,0,13.6787,15
48.5,ue_n042_0003,gNB_4G_2,-71,gNB_5G,-78,0.4096,4,6.83993,1,9.04203,12
48.5,ue_n001_0001,gNB_4G_1,-62,gNB_5G,-84,0.4096,0,-1,0,46.3832,28
48.5,ue_n001_0002,gNB_4G_1,-66,gNB_5G,-80,0.4096,0,-1,0,45.634,28
48.5,ue_ujeongwon_0002,gNB_4G_1,-68,gNB_5G,-102,0.4096,4,1.83993,1,42.4674,28
48.5,ue_ujeongwon_0003,gNB_4G_1,-71,gNB_5G,-91,0.4096,0,-1,0,36.9308,28
48.5,ue_n001_0003,gNB_4G_1,-69,gNB_5G,-82,0.4096,0,-1,0,37.7869,28
48.5,car_north_base_001_rider,gNB_4G_1,-64,gNB_4G_2,-76,0.4096,0,-1,0,48.5685,28
48.5,car_north_base_002_rider,gNB_4G_1,-64,gNB_5G,-81,0.4096,0,-1,0,46.9773,28
48.5,ue_n043_0002,gNB_4G_1,-68,gNB_4G_2,-72,0.4096,2,0.839928,0,35.8544,28
48.5,ue_n001_0004,gNB_4G_1,-63,gNB_5G,-80,0.188416,0,-1,0,36.7173,28
49.5,ue_n042_0001,gNB_5G,-70,gNB_4G_2,-74,0.4096,5,1.23993,0,33.1509,28
49.5,car_north_peak_001,gNB_4G_2,-54,gNB_5G,-65,0.4096,1,4.83993,0,54.084,28
49.5,car_north_peak_002_rider,gNB_4G_1,-64,gNB_5G,-69,0.401408,0,-1,0,50.4257,28
49.5,car_north_peak_003_rider,gNB_4G_1,-52,gNB_5G,-75,0.4096,0,-1,0,40.2598,28
49.5,ue_n042_0002,gNB_4G_2,-74,gNB_5G,-73,0.4096,4,26.8399,1,33.2035,28
49.5,ue_ujeongwon_0001,gNB_4G_1,-62,gNB_5G,-77,0.4096,4,27.8399,1,46.7996,28
49.5,car_north_peak_004,gNB_4G_1,-52,gNB_4G_2,-95,0.4096,0,-1,0,52.7578,28
49.5,car_north_peak_005,gNB_4G_1,-52,gNB_5G,-92,0.4096,0,-1,0,49.9722,28
49.5,ue_n043_0001,gNB_5G,-66,gNB_4G_2,-71,0.4096,3,3.83993,0,37.192,28
49.5,ue_n042_0003,gNB_4G_2,-73,gNB_5G,-78,0.4096,4,7.83993,1,44.5869,28
49.5,ue_n001_0001,gNB_4G_1,-65,gNB_5G,-83,0.4096,0,-1,0,40.1321,28
49.5,ue_n001_0002,gNB_4G_1,-71,gNB_5G,-77,0.4096,0,-1,0,47.7099,28
49.5,ue_ujeongwon_0002,gNB_4G_1,-67,gNB_4G_2,-102,0.4096,4,2.83993,1,39.3543,28
49.5,ue_ujeongwon_0003,gNB_4G_1,-71,gNB_5G,-92,0.4096,0,-1,0,45.9846,28
49.5,ue_n001_0003,gNB_4G_1,-73,gNB_5G,-83,0.4096,0,-1,0,39.2615,28
49.5,car_north_base_001_rider,gNB_4G_1,-64,gNB_4G_2,-76,0.4096,0,-1,0,48.1504,28
49.5,car_north_base_002_rider,gNB_4G_1,-62,gNB_4G_2,-76,0.4096,0,-1,0,44.8839,28
49.5,ue_n043_0002,gNB_4G_1,-74,gNB_5G,-74,0.4096,2,1.83993,0,27.032,28
49.5,ue_n001_0004,gNB_4G_1,-62,gNB_5G,-81,0.4096,0,-1,0,44.9587,28
49.5,ue_n043_0003,gNB_5G,-76,gNB_4G_2,-75,0.16384,0,-1,0,8.53924,13
50.5,ue_n042_0001,gNB_5G,-71,gNB_4G_2,-71,0.4096,5,2.23993,0,33.088,28
50.5,car_north_peak_001,gNB_4G_2,-54,gNB_4G_1,-66,0.4096,1,5.83993,0,18.2159,28
50.5,car_north_peak_002_rider,gNB_4G_1,-63,gNB_4G_2,-61,0.385024,0,-1,0,10.0622,12
50.5,car_north_peak_003_rider,gNB_4G_1,-56,gNB_5G,-71,0.4096,0,-1,0,51.3862,28
50.5,ue_n042_0002,gNB_5G,-71,gNB_4G_2,-75,0.4096,5,0.439928,0,41.4716,28
50.5,ue_ujeongwon_0001,gNB_4G_1,-58,gNB_5G,-84,0.4096,4,28.8399,1,46.9031,28
50.5,car_north_peak_004,gNB_4G_1,-51,gNB_5G,-101,0.4096,0,-1,0,51.8221,28
50.5,car_north_peak_005,gNB_4G_1,-52,gNB_5G,-92,0.4096,0,-1,0,54.6756,28
50.5,ue_n043_0001,gNB_5G,-65,gNB_4G_2,-69,0.4096,3,4.83993,0,32.9094,28
50.5,ue_n042_0003,gNB_4G_2,-65,gNB_5G,-76,0.4096,4,8.83993,1,14.0999,14
50.5,ue_n001_0001,gNB_4G_1,-62,gNB_4G_2,-84,0.4096,0,-1,0,42.7648,28
50.5,ue_n001_0002,gNB_4G_1,-66,gNB_5G,-77,0.4096,0,-1,0,40.6104,13
50.5,ue_ujeongwon_0002,gNB_4G_1,-65,gNB_5G,-102,0.4096,4,3.83993,1,38.8556,28
50.5,ue_ujeongwon_0003,gNB_4G_1,-67,gNB_5G,-90,0.4096,0,-1,0,45.3171,28
50.5,ue_n001_0003,gNB_4G_1,-73,gNB_5G,-86,0.4096,0,-1,0,39.5188,28
50.5,car_north_base_001_rider,gNB_4G_1,-61,gNB_4G_2,-74,0.4096,0,-1,0,48.732,28
50.5,car_north_base_002_rider,gNB_4G_1,-65,gNB_4G_2,-73,0.4096,0,-1,0,42.6939,28
50.5,ue_n043_0002,gNB_5G,-78,gNB_4G_2,-80,0.401408,3,0.839928,0,23.6263,27
50.5,ue_n001_0004,gNB_4G_1,-65,gNB_5G,-81,0.4096,0,-1,0,22.3113,24
50.5,ue_n043_0003,gNB_5G,-73,gNB_4G_2,-78,0.4096,0,-1,0,35.6553,28
51.5,ue_n042_0001,gNB_4G_2,-67,gNB_5G,-72,0.401408,6,0.0399284,1,2.87555,7
51.5,car_north_peak_001,gNB_4G_2,-56,gNB_4G_1,-67,0.360448,1,6.83993,0,49.5057,28
51.5,car_north_peak_002_rider,gNB_4G_2,-60,gNB_4G_1,-64,0.36864,1,0.839928,0,1.50702,6
51.5,car_north_peak_003_rider,gNB_4G_1,-58,gNB_5G,-73,0.401408,0,-1,0,4.6986,10
51.5,ue_n042_0002,gNB_5G,-69,gNB_4G_2,-72,0.4096,5,1.43993,0,39.9533,28
51.5,ue_ujeongwon_0001,gNB_4G_1,-55,gNB_5G,-84,0.4096,4,29.8399,1,60.7562,28
51.5,car_north_peak_004,gNB_4G_1,-52,gNB_5G,-71,0.4096,0,-1,0,53.2474,28
51.5,car_north_peak_005,gNB_4G_1,-52,gNB_5G,-83,0.4096,0,-1,0,50.3567,28
51.5,ue_n043_0001,gNB_5G,-64,gNB_4G_2,-69,0.4096,3,5.83993,0,37.897,28
51.5,ue_n042_0003,gNB_4G_2,-69,gNB_5G,-75,0.4096,4,9.83993,1,35.0395,28
51.5,ue_n001_0001,gNB_4G_1,-62,gNB_4G_2,-73,0.4096,0,-1,0,49.0768,28
51.5,ue_n001_0002,gNB_4G_1,-69,gNB_5G,-79,0.4096,0,-1,0,48.272,18
51.5,ue_ujeongwon_0002,gNB_4G_1,-68,gNB_5G,-90,0.4096,4,4.83993,1,46.8442,28
51.5,ue_ujeongwon_0003,gNB_4G_1,-65,gNB_5G,-91,0.4096,0,-1,0,45.5069,28
51.5,ue_n001_0003,gNB_4G_1,-71,gNB_5G,-87,0.4096,0,-1,0,11.1235,28
51.5,car_north_base_001_rider,gNB_4G_1,-60,gNB_5G,-81,0.4096,0,-1,0,54.3409,2
51.5,car_north_base_002_rider,gNB_4G_1,-65,gNB_4G_2,-73,0.4096,0,-1,0,49.1415,18
51.5,ue_n043_0002,gNB_5G,-80,gNB_4G_2,-78,0.335872,3,1.83993,0,34.5007,28
51.5,ue_n001_0004,gNB_4G_1,-69,gNB_5G,-81,0.4096,0,-1,0,21.1329,24
51.5,ue_n043_0003,gNB_5G,-74,gNB_4G_2,-75,0.393216,0,-1,0,4.9397,6
52.5,ue_n042_0001,gNB_4G_2,-67,gNB_5G,-72,0.253952,6,1.03993,1,37.699,28
52.5,car_north_peak_001,gNB_4G_2,-56,gNB_5G,-67,0.434176,1,7.83993,0,10.9627,24
52.5,car_north_peak_002_rider,gNB_4G_2,-64,gNB_5G,-70,0.344064,1,1.83993,0,20.3956,21
52.5,car_north_peak_003_rider,gNB_4G_1,-58,gNB_5G,-74,0.393216,0,-1,0,45.664,28
52.5,ue_n042_0002,gNB_5G,-71,gNB_4G_2,-73,0.360448,5,2.43993,0,32.3141,28
52.5,ue_ujeongwon_0001,gNB_4G_1,-55,gNB_5G,-84,0.4096,4,30.8399,1,30.8523,28
52.5,car_north_peak_004,gNB_4G_1,-55,gNB_5G,-74,0.4096,0,-1,0,51.9077,28
52.5,car_north_peak_005,gNB_4G_1,-49,gNB_5G,-105,0.4096,0,-1,0,49.8602,28
52.5,ue_n043_0001,gNB_5G,-71,gNB_4G_2,-72,0.376832,3,6.83993,0,10.3228,16
52.5,ue_n042_0003,gNB_4G_2,-69,gNB_5G,-75,0.4096,4,10.8399,1,37.381,28
52.5,ue_n001_0001,gNB_4G_1,-61,gNB_4G_2,-74,0.4096,0,-1,0,51.0582,28
52.5,ue_n001_0002,gNB_4G_1,-64,gNB_5G,-75,0.401408,0,-1,0,24.4713,10
52.5,ue_ujeongwon_0002,gNB_4G_1,-63,gNB_5G,-104,0.4096,4,5.83993,1,44.5583,28
52.5,ue_ujeongwon_0003,gNB_4G_1,-67,gNB_5G,-100,0.4096,0,-1,0,46.1451,28
52.5,ue_n001_0003,gNB_4G_1,-69,gNB_5G,-86,0.4096,0,-1,0,36.938,21
52.5,car_north_base_001_rider,gNB_4G_1,-59,gNB_5G,-83,0.4096,0,-1,0,25.0996,28
52.5,car_north_base_002_rider,gNB_4G_1,-62,gNB_4G_2,-76,0.4096,0,-1,0,34.1311,26
52.5,ue_n043_0002,gNB_4G_2,-72,gNB_5G,-78,0.335872,4,0.0399284,0,35.817,28
52.5,ue_n001_0004,gNB_4G_1,-68,gNB_5G,-84,0.4096,0,-1,0,19.5729,24
52.5,ue_n043_0003,gNB_5G,-77,gNB_4G_2,-75,0.303104,0,-1,0,31.076,28
53.5,ue_n042_0001,gNB_4G_2,-67,gNB_5G,-72,0.311296,6,2.03993,1,9.22856,5
53.5,car_north_peak_001,gNB_4G_2,-56,gNB_5G,-66,0.4096,1,8.83993,0,52.2535,23
53.5,car_north_peak_002_rider,gNB_4G_2,-59,gNB_5G,-70,0.425984,1,2.83993,0,53.1613,28
53.5,car_north_peak_003_rider,gNB_4G_1,-58,gNB_5G,-69,0.36864,0,-1,0,14.3433,19
53.5,ue_n042_0002,gNB_5G,-71,gNB_4G_2,-70,0.303104,5,3.43993,0,0.52561,3
53.5,ue_ujeongwon_0001,gNB_4G_1,-58,gNB_5G,-80,0.4096,4,31.8399,1,56.5209,28
53.5,car_north_peak_004,gNB_4G_1,-53,gNB_5G,-71,0.401408,0,-1,0,43.441,28
53.5,car_north_peak_005,gNB_4G_1,-53,gNB_5G,-70,0.4096,0,-1,0,56.1292,28
53.5,ue_n043_0001,gNB_5G,-68,gNB_4G_2,-68,0.36864,3,7.83993,0,12.5309,14
53.5,ue_n042_0003,gNB_4G_2,-69,gNB_5G,-79,0.4096,4,11.8399,1,37.6806,28
53.5,ue_n001_0001,gNB_4G_1,-56,gNB_5G,-74,0.385024,0,-1,0,47.6677,28
53.5,ue_n001_0002,gNB_4G_1,-60,gNB_5G,-75,0.4096,0,-1,0,17.0969,28
53.5,ue_ujeongwon_0002,gNB_4G_1,-60,gNB_4G_2,-102,0.4096,4,6.83993,1,46.8339,28
53.5,ue_ujeongwon_0003,gNB_4G_1,-66,gNB_5G,-102,0.4096,0,-1,0,46.2903,10
53.5,ue_n001_0003,gNB_4G_1,-73,gNB_5G,-84,0.4096,0,-1,0,42.431,5
53.5,car_north_base_001_rider,gNB_4G_1,-62,gNB_5G,-86,0.4096,0,-1,0,46.1885,28
53.5,car_north_base_002_rider,gNB_4G_1,-58,gNB_4G_2,-77,0.4096,0,-1,0,51.469,28
53.5,ue_n043_0002,gNB_4G_2,-72,gNB_5G,-79,0.4096,4,1.03993,0,14.0773,28
53.5,ue_n001_0004,gNB_4G_1,-63,gNB_5G,-83,0.4096,0,-1,0,41.4925,28
53.5,ue_n043_0003,gNB_4G_1,-70,gNB_5G,-75,0.393216,1,0.638928,0,43.1299,28
54.5,ue_n042_0001,gNB_4G_2,-69,gNB_5G,-69,0.425984,6,3.03993,1,41.3857,28
54.5,car_north_peak_001,gNB_4G_2,-56,gNB_4G_1,-67,0.4096,1,9.83993,0,50.5256,28
54.5,car_north_peak_002_rider,gNB_4G_2,-55,gNB_4G_1,-66,0.4096,1,3.83993,0,53.032,28
54.5,car_north_peak_003_rider,gNB_4G_1,-60,gNB_5G,-71,0.4096,0,-1,0,35.9004,28
54.5,ue_n042_0002,gNB_4G_2,-68,gNB_5G,-72,0.344064,6,0.639928,1,8.54736,28
54.5,ue_ujeongwon_0001,gNB_4G_1,-55,gNB_5G,-83,0.4096,4,32.8399,1,29.1954,27
54.5,car_north_peak_004,gNB_4G_1,-53,gNB_5G,-69,0.401408,0,-1,0,38.8497,28
54.5,car_north_peak_005,gNB_4G_1,-54,gNB_5G,-75,0.4096,0,-1,0,51.7611,28
54.5,ue_n043_0001,gNB_5G,-68,gNB_4G_1,-71,0.344064,3,8.83993,0,-4.92872,0
54.5,ue_n042_0003,gNB_4G_2,-71,gNB_5G,-83,0.4096,4,12.8399,1,35.8465,28
54.5,ue_n001_0001,gNB_4G_1,-55,gNB_5G,-69,0.417792,0,-1,0,53.7839,28
54.5,ue_n001_0002,gNB_4G_1,-69,gNB_5G,-79,0.4096,0,-1,0,42.6618,28
54.5,ue_ujeongwon_0002,gNB_4G_1,-65,gNB_4G_2,-105,0.4096,4,7.83993,1,41.5476,28
54.5,ue_ujeongwon_0003,gNB_4G_1,-59,gNB_5G,-104,0.4096,0,-1,0,40.7573,28
54.5,ue_n001_0003,gNB_4G_1,-69,gNB_5G,-77,0.4096,0,-1,0,42.7594,15
54.5,car_north_base_001_rider,gNB_4G_1,-60,gNB_5G,-101,0.4096,0,-1,0,46.0487,28
54.5,car_north_base_002_rider,gNB_4G_1,-56,gNB_5G,-83,0.401408,0,-1,0,49.85,3
54.5,ue_n043_0002,gNB_4G_2,-71,gNB_5G,-80,0.4096,4,2.03993,0,31.5166,28
54.5,ue_n001_0004,gNB_4G_1,-64,gNB_5G,-81,0.4096,0,-1,0,41.1561,28
54.5,ue_n043_0003,gNB_4G_1,-68,gNB_5G,-74,0.385024,1,1.63893,0,39.8103,28
55.5,ue_n042_0001,gNB_4G_2,-67,gNB_5G,-68,0.4096,6,4.03993,1,34.4609,26
55.5,car_north_peak_001,gNB_4G_2,-57,gNB_4G_1,-64,0.4096,1,10.8399,0,53.4403,28
55.5,car_north_peak_002_rider,gNB_4G_2,-55,gNB_5G,-66,0.4096,1,4.83993,0,54.2245,28
55.5,car_north_peak_003_rider,gNB_4G_1,-66,gNB_5G,-67,0.4096,0,-1,0,44.6794,28
55.5,ue_n042_0002,gNB_4G_2,-70,gNB_5G,-72,0.425984,6,1.63993,1,37.033,28
55.5,ue_ujeongwon_0001,gNB_4G_1,-56,gNB_5G,-81,0.4096,4,33.8399,1,58.0168,28
55.5,car_north_peak_004,gNB_4G_1,-59,gNB_5G,-69,0.417792,0,-1,0,50.3942,28
55.5,car_north_peak_005,gNB_4G_1,-55,gNB_5G,-81,0.4096,0,-1,0,47.9658,28
55.5,ue_n043_0001,gNB_4G_1,-68,gNB_4G_2,-72,0.360448,4,0.639928,0,41.5926,28
55.5,ue_n042_0003,gNB_4G_2,-73,gNB_5G,-77,0.4096,4,13.8399,1,36.6877,28
55.5,ue_n001_0001,gNB_4G_1,-56,gNB_4G_2,-73,0.4096,0,-1,0,46.9357,28
55.5,ue_n001_0002,gNB_4G_1,-70,gNB_5G,-79,0.417792,0,-1,0,46.1327,28
55.5,ue_ujeongwon_0002,gNB_4G_1,-59,gNB_4G_2,-98,0.4096,4,8.83993,1,50.6283,28
55.5,ue_ujeongwon_0003,gNB_4G_1,-65,gNB_5G,-103,0.4096,0,-1,0,43.816,28
55.5,ue_n001_0003,gNB_4G_1,-69,gNB_5G,-78,0.4096,0,-1,0,25.8866,28
55.5,car_north_base_001_rider,gNB_4G_1,-54,gNB_5G,-99,0.4096,0,-1,0,67.9408,28
55.5,car_north_base_002_rider,gNB_4G_1,-57,gNB_5G,-86,0.417792,0,-1,0,46.1109,28
55.5,ue_n043_0002,gNB_4G_2,-75,gNB_5G,-79,0.4096,4,3.03993,0,30.0551,28
55.5,ue_n001_0004,gNB_4G_1,-65,gNB_5G,-85,0.4096,0,-1,0,42.5506,28
55.5,ue_n043_0003,gNB_4G_1,-71,gNB_5G,-76,0.4096,1,2.63893,0,39.8531,28
55.5,car_north_base_003,gNB_4G_1,-62,gNB_4G_2,-91,0.172032,0,-1,0,48.954,28
56.5,ue_n042_0001,gNB_4G_2,-68,gNB_5G,-68,0.4096,6,5.03993,1,38.2836,23
56.5,car_north_peak_001,gNB_4G_2,-54,gNB_5G,-64,0.4096,1,11.8399,0,19.1938,28
56.5,car_north_peak_002_rider,gNB_4G_2,-54,gNB_5G,-68,0.4096,1,5.83993,0,24.6881,22
56.5,car_north_peak_003_rider,gNB_4G_2,-62,gNB_4G_1,-67,0.401408,1,0.439928,0,13.8918,13
56.5,ue_n042_0002,gNB_4G_2,-69,gNB_5G,-72,0.4096,6,2.63993,1,38.1793,28
56.5,ue_ujeongwon_0001,gNB_4G_1,-55,gNB_5G,-80,0.4096,4,34.8399,1,49.7125,28
56.5,car_north_peak_004,gNB_4G_1,-61,gNB_5G,-72,0.4096,0,-1,0,44.6194,28
56.5,car_north_peak_005,gNB_4G_1,-55,gNB_5G,-73,0.4096,0,-1,0,29.3073,28
56.5,ue_n043_0001,gNB_5G,-59,gNB_4G_2,-72,0.4096,5,0.0399284,1,25.0657,14
56.5,ue_n042_0003,gNB_4G_2,-77,gNB_5G,-81,0.4096,4,14.8399,1,33.9063,28
56.5,ue_n001_0001,gNB_4G_1,-58,gNB_5G,-75,0.4096,0,-1,0,45.2172,28
56.5,ue_n001_0002,gNB_4G_1,-70,gNB_5G,-77,0.4096,0,-1,0,36.8805,20
56.5,ue_ujeongwon_0002,gNB_4G_1,-53,gNB_5G,-100,0.4096,4,9.83993,1,48.4242,28
56.5,ue_ujeongwon_0003,gNB_4G_1,-66,gNB_5G,-107,0.4096,0,-1,0,54.0109,28
56.5,ue_n001_0003,gNB_4G_1,-70,gNB_5G,-79,0.4096,0,-1,0,22.6809,26
56.5,car_north_base_001_rider,gNB_4G_1,-53,gNB_4G_2,-98,0.4096,0,-1,0,76.5971,28
56.5,car_north_base_002_rider,gNB_4G_1,-64,gNB_5G,-86,0.4096,0,-1,0,49.1401,28
56.5,ue_n043_0002,gNB_4G_2,-74,gNB_5G,-80,0.4096,4,4.03993,0,26.2503,27
56.5,ue_n001_0004,gNB_4G_1,-62,gNB_5G,-79,0.4096,0,-1,0,36.1421,28
56.5,ue_n043_0003,gNB_4G_1,-71,gNB_4G_2,-72,0.4096,1,3.63893,0,28.4379,28
56.5,car_north_base_003,gNB_4G_1,-64,gNB_4G_2,-92,0.4096,0,-1,0,43.0752,28
56.5,ue_n042_0004,gNB_5G,-70,gNB_4G_2,-82,0.188416,1,0.0399283,0,14.3758,28
57.5,ue_n042_0001,gNB_4G_2,-65,gNB_5G,-69,0.4096,6,6.03993,1,33.7894,25
57.5,car_north_peak_001,gNB_4G_2,-53,gNB_4G_1,-75,0.4096,1,12.8399,0,55.8344,28
57.5,car_north_peak_002_rider,gNB_4G_2,-55,gNB_4G_1,-69,0.4096,1,6.83993,0,21.1143,28
57.5,car_north_peak_003_rider,gNB_4G_2,-62,gNB_4G_1,-70,0.4096,1,1.43993,0,52.1421,28
57.5,ue_n042_0002,gNB_4G_2,-70,gNB_5G,-68,0.4096,6,3.63993,1,39.8074,28
57.5,ue_ujeongwon_0001,gNB_4G_1,-60,gNB_5G,-82,0.4096,4,35.8399,1,56.3635,28
57.5,car_north_peak_004,gNB_4G_1,-63,gNB_5G,-65,0.401408,0,-1,0,1.64567,4
57.5,car_north_peak_005,gNB_4G_1,-58,gNB_5G,-78,0.4096,0,-1,0,49.623,28
57.5,ue_n043_0001,gNB_5G,-55,gNB_4G_2,-72,0.4096,5,1.03993,1,23.6051,13
57.5,ue_n042_0003,gNB_4G_2,-71,gNB_5G,-73,0.4096,4,15.8399,1,38.7523,28
57.5,ue_n001_0001,gNB_4G_1,-61,gNB_5G,-70,0.4096,0,-1,0,51.3062,28
57.5,ue_n001_0002,gNB_4G_1,-73,gNB_5G,-82,0.4096,0,-1,0,47.2249,28
57.5,ue_ujeongwon_0002,gNB_4G_1,-56,gNB_5G,-100,0.4096,4,10.8399,1,51.5641,28
57.5,ue_ujeongwon_0003,gNB_4G_1,-54,gNB_5G,-103,0.4096,0,-1,0,45.6296,28
57.5,ue_n001_0003,gNB_4G_1,-70,gNB_5G,-83,0.4096,0,-1,0,24.0403,28
57.5,car_north_base_001_rider,gNB_4G_1,-51,gNB_5G,-85,0.4096,0,-1,0,74.6781,28
57.5,car_north_base_002_rider,gNB_4G_1,-59,gNB_5G,-80,0.4096,0,-1,0,51.2476,28
57.5,ue_n043_0002,gNB_4G_2,-73,gNB_5G,-81,0.4096,4,5.03993,0,36.0256,28
57.5,ue_n001_0004,gNB_4G_1,-68,gNB_5G,-86,0.4096,0,-1,0,34.4377,28
57.5,ue_n043_0003,gNB_4G_2,-72,gNB_5G,-81,0.401408,2,0.839928,0,23.826,24
57.5,car_north_base_003,gNB_4G_1,-68,gNB_4G_2,-94,0.4096,0,-1,0,26.4812,25
57.5,ue_n042_0004,gNB_5G,-71,gNB_4G_2,-82,0.4096,1,1.03993,0,15.152,18
58.5,ue_n042_0001,gNB_4G_2,-66,gNB_5G,-67,0.4096,6,7.03993,1,58.1989,28
58.5,car_north_peak_001,gNB_4G_2,-52,gNB_5G,-63,0.4096,1,13.8399,0,24.6147,28
58.5,car_north_peak_002_rider,gNB_4G_2,-53,gNB_5G,-70,0.4096,1,7.83993,0,18.5077,28
58.5,car_north_peak_003_rider,gNB_4G_2,-58,gNB_5G,-67,0.4096,1,2.43993,0,48.6591,28
58.5,ue_n042_0002,gNB_4G_2,-66,gNB_5G,-67,0.4096,6,4.63993,1,37.7286,28
58.5,ue_ujeongwon_0001,gNB_4G_1,-58,gNB_5G,-82,0.4096,4,36.8399,1,42.464,28
58.5,car_north_peak_004,gNB_4G_1,-60,gNB_4G_2,-61,0.4096,0,-1,0,41.4303,28
58.5,car_north_peak_005,gNB_4G_1,-63,gNB_5G,-69,0.4096,0,-1,0,42.7406,28
58.5,ue_n043_0001,gNB_5G,-55,gNB_4G_2,-66,0.4096,5,2.03993,1,23.0288,28
58.5,ue_n042_0003,gNB_4G_2,-69,gNB_5G,-74,0.4096,4,16.8399,1,33.1351,28
58.5,ue_n001_0001,gNB_4G_1,-55,gNB_5G,-70,0.4096,0,-1,0,48.1441,28
58.5,ue_n001_0002,gNB_4G_1,-63,gNB_5G,-79,0.4096,0,-1,0,36.4793,28
58.5,ue_ujeongwon_0002,gNB_4G_1,-61,gNB_5G,-100,0.4096,4,11.8399,1,44.1671,28
58.5,ue_ujeongwon_0003,gNB_4G_1,-61,gNB_5G,-105,0.4096,0,-1,0,56.5698,28
58.5,ue_n001_0003,gNB_4G_1,-64,gNB_5G,-83,0.4096,0,-1,0,38.1545,28
58.5,car_north_base_001_rider,gNB_4G_1,-48,gNB_5G,-80,0.4096,0,-1,0,78.2981,28
58.5,car_north_base_002_rider,gNB_4G_1,-55,gNB_5G,-95,0.4096,0,-1,0,57.8513,28
58.5,ue_n043_0002,gNB_4G_2,-74,gNB_5G,-81,0.4096,4,6.03993,0,14.935,14
58.5,ue_n001_0004,gNB_4G_1,-70,gNB_5G,-84,0.4096,0,-1,0,32.4978,28
58.5,ue_n043_0003,gNB_4G_2,-74,gNB_5G,-81,0.4096,2,1.83993,0,15.6998,16
58.5,car_north_base_003,gNB_4G_1,-74,gNB_5G,-93,0.4096,0,-1,0,25.9026,26
58.5,ue_n042_0004,gNB_5G,-72,gNB_4G_2,-85,0.4096,1,2.03993,0,12.5164,20
59.5,ue_n042_0001,gNB_4G_2,-53,gNB_5G,-68,0.4096,6,8.03993,1,60.9058,21
59.5,car_north_peak_001,gNB_4G_2,-50,gNB_5G,-62,0.4096,1,14.8399,0,45.5139,28
59.5,car_north_peak_002_rider,gNB_4G_2,-58,gNB_4G_1,-69,0.4096,1,8.83993,0,53.0363,28
59.5,car_north_peak_003_rider,gNB_4G_2,-56,gNB_5G,-73,0.4096,1,3.43993,0,54.3989,28
59.5,ue_n042_0002,gNB_4G_2,-69,gNB_5G,-68,0.4096,6,5.63993,1,44.1319,28
59.5,ue_ujeongwon_0001,gNB_4G_1,-57,gNB_5G,-81,0.4096,4,37.8399,1,47.0442,28
59.5,car_north_peak_004,gNB_4G_2,-60,gNB_4G_1,-66,0.4096,1,0.839928,0,49.5398,14
59.5,car_north_peak_005,gNB_4G_1,-67,gNB_5G,-69,0.4096,0,-1,0,39.1544,28
59.5,ue_n043_0001,gNB_5G,-54,gNB_4G_2,-71,0.4096,5,3.03993,1,48.9914,28
59.5,ue_n042_0003,gNB_4G_2,-71,gNB_5G,-81,0.4096,4,17.8399,1,32.3178,28
59.5,ue_n001_0001,gNB_4G_1,-57,gNB_5G,-72,0.4096,0,-1,0,43.8444,28
59.5,ue_n001_0002,gNB_4G_1,-70,gNB_5G,-92,0.4096,0,-1,0,40.3062,28
59.5,ue_ujeongwon_0002,gNB_4G_1,-56,gNB_5G,-100,0.4096,4,12.8399,1,54.999,20
59.5,ue_ujeongwon_0003,gNB_4G_1,-53,gNB_5G,-106,0.4096,0,-1,0,51.7857,28
59.5,ue_n001_0003,gNB_4G_1,-68,gNB_5G,-78,0.4096,0,-1,0,18.5639,19
